,GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
220,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,DefinitionListBlockParser,0,120,4,24,0,24,4,15,0,5
221,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,SectionBlock,0,102,2,18,0,36,2,10,0,2
222,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,SectionBlockParser,0,78,0,10,0,18,0,8,0,3
223,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,TextBlock,0,11,0,0,0,5,0,2,0,2
224,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,HorizontalRuleBlockParser,0,11,0,0,0,3,0,3,0,3
225,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,ItalicBlock,0,10,0,0,0,6,0,3,0,3
226,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,DefinitionListBlock,0,49,1,3,0,17,1,3,0,2
227,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,LinkBlock,5,24,2,2,1,9,2,2,0,2
228,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,LinebreakBlock,0,6,0,0,0,3,0,2,0,2
229,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,VerbatimBlockParser,0,50,1,9,0,11,1,8,0,4
230,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,AnchorBlock,5,15,1,1,1,7,1,2,0,2
231,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,ChildBlocksBuilder,33,531,10,72,4,107,9,41,0,6
232,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser,BoldBlock,0,10,0,0,0,6,0,3,0,3
233,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.list,BulletedListBlock,0,10,0,0,0,6,0,3,0,3
234,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.list,NumberedListBlock,0,11,0,0,0,6,0,3,0,3
235,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.list,ListItemBlock,3,25,0,2,1,11,1,5,1,4
236,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.list,ListBlock,0,4,0,0,0,2,0,1,0,1
237,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.list,ListBlockParser,0,193,3,41,0,37,3,26,0,7
238,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.list,TreeListBuilder,23,158,5,15,3,34,4,11,0,5
239,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.list,TreeComponent,61,62,5,3,13,20,5,9,2,8
240,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.table,TableBlockParser,12,244,5,21,1,41,5,12,0,4
241,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.table,TableRowBlock,0,10,0,0,0,6,0,3,0,3
242,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.table,TableBlock,0,42,0,2,0,13,0,5,0,4
243,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.table,TableCellBlock,0,10,0,0,0,6,0,3,0,3
244,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence.parser.table,TableCellHeaderBlock,0,10,0,0,0,6,0,3,0,3
245,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence,ConfluenceSiteModule,6,0,0,0,2,0,1,0,1,0
246,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence,ConfluenceSink,99,523,9,17,56,213,36,106,28,101
247,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence,ConfluenceParser,11,187,0,10,2,42,0,9,0,4
248,Doxia :: Confluence Module,org.apache.maven.doxia.module.confluence,ConfluenceSinkFactory,8,0,0,0,2,0,2,0,2,0
249,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Paragraph,0,24,0,0,0,7,0,2,0,2
250,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.HorizontalRule,0,15,0,0,0,5,0,2,0,2
251,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser,482,1763,141,244,117,440,127,119,3,27
252,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParseException,24,0,0,0,8,0,4,0,4,0
253,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.DefinitionListItem,0,50,1,1,0,13,1,2,0,2
254,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.ListItem,0,15,0,0,0,5,0,2,0,2
255,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section2,0,20,0,0,0,7,0,3,0,3
256,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section3,0,20,0,0,0,7,0,3,0,3
257,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptMarkup,0,178,0,0,0,32,0,1,0,1
258,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section1,0,20,0,0,0,7,0,3,0,3
259,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section4,0,20,0,0,0,7,0,3,0,3
260,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section5,0,20,0,0,0,7,0,3,0,3
261,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptSink,91,1199,22,72,24,311,26,110,5,82
262,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.ListBreak,5,10,0,0,1,3,1,1,1,1
263,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Figure,0,53,1,1,0,13,1,2,0,2
264,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Table,14,485,7,59,3,134,7,32,0,4
265,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Verbatim,23,126,5,13,3,31,5,6,0,2
266,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.MacroBlock,32,161,5,9,7,37,5,6,0,4
267,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Comment,0,17,0,0,0,5,0,2,0,2
268,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptUtils,0,131,0,36,0,27,0,24,0,6
269,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Section,0,19,0,0,0,7,0,2,0,2
270,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.new SinkAdapter() {...},12,15,0,0,4,3,2,2,2,2
271,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Title,29,123,13,19,8,41,11,10,0,2
272,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptReaderSource,27,41,1,3,6,14,2,5,1,4
273,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.PageBreak,0,15,0,0,0,5,0,2,0,2
274,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.Block,5,176,5,19,1,48,5,16,0,9
275,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptParser.NumberedListItem,5,57,2,6,1,16,2,6,0,4
276,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptSinkFactory,8,0,0,0,2,0,2,0,2,0
277,Doxia :: APT Module,org.apache.maven.doxia.module.apt,AptSiteModule,6,0,0,0,2,0,1,0,1,0
278,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,XhtmlSinkFactory,16,0,0,0,3,0,3,0,3,0
279,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,AbstractXhtmlSink,3,0,0,0,1,0,1,0,1,0
280,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,XhtmlParser,51,264,3,43,6,64,3,24,0,4
281,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,XhtmlSink,6,184,1,9,2,59,1,17,0,13
282,Doxia :: XHTML Module,org.apache.maven.doxia.module.xhtml,XhtmlSiteModule,6,0,0,0,2,0,1,0,1,0
,,,,40033,47075,2116,3232,,,,,,
,,,statement,0.540421086,,,,,,,,,
,,,branch,0.60433807,,,,,,,,,
